t,content,content_tokenized
0,背景香港眾志秘書長黃之鋒在9月3日訪台三日，拜會台灣政界，舉辦座談，爭取台灣各界對香港反送中運動支持。社群網站流傳貼文指出，「黃之鋒 這種垃圾，臺灣接收嗎？...#看看香港-[黃之鋒]的惡行惡狀，充分沒有教養的港獨暴力份子...欺負老人家算什麼好漢？暴徒來台，卻變成英雄貴賓....」此貼文搭配的是一則粵語新聞影片，片中戴口罩的年輕人，踢翻一位80歲老人家手推車行李的影片，老人家隨後接受多位記者訪問。 圖1：社群網站流傳影片擷圖圖2：這支影片在社群網站上廣泛流傳,背景 香港 眾志 秘書長 黃之鋒 在 9 月 3 日 訪台 三日 拜會 台灣 政界 舉辦 座 談 爭取 台灣 各界 香港 反送 中 運動 支持 社群 網站 流傳 貼文 指出 黃之鋒 這種 垃圾 臺 灣 接收 ... 看看 香港 黃之鋒 的 惡行 惡狀 充分 沒有 教養 的 港 獨 暴力 份子 ... 欺負 老人家 算 什麼 好 漢 暴徒 來 台 卻 變成 英雄 貴賓 .... 此 貼 文 搭配 的 是 一則 粵語 新聞 影片 片中 戴 口罩 的 年輕人 踢翻 一位 80 歲 老人家 手推 車 行李 的 影片 老人家 隨 後 接受 多位 記者 訪問 圖 1 社群 網站 流傳 影片 擷 圖 圖 2 這 支 影片 在 社群 網 站上 廣泛 流傳
0,背景網傳一則影片，是從剖半的青椒裡，拉出一條細長的生物，搭配貼文指稱：「它被稱為世界上最小的有毒蛇，經常在青椒中發現。 在你開始使用之前，請務必切開你的青椒，即使它是用於研磨的，因為它有毒或用於沙拉。 願我們不要成為環境的犧牲品。 懇請你分享以拯救生命。」圖1：網傳影片擷圖,背景 網 傳 一則 影片 是 從 剖半 的 青椒 裡 拉出 一條 細長 的 生物 搭配 貼文 指稱 它 被 稱為 世界 上 最小 的 有 毒蛇 經常 在 青椒 中 發現 在 你 開始 使用 之前 請 務必 切開 你 的 青椒 即使 它 是 用 於 研磨 的 因為 它 有毒 或 用 於 沙拉 願 我們 不要 成為 環境 的 犧牲 品 懇請 你 分享 以 拯救 生命 圖 1 網傳 影片 擷 圖
0,背景通訊軟體、社群媒體流傳，「在烤肉，或任何有可能接觸到火源的地方，請將你的隱形眼鏡拿掉....一個21歲男生戴著隱形眼鏡去參加一個烤肉聚會！就在他開始以木炭生火之後的幾分鐘內，他突然大叫，然後很痛苦的跳來跳去，...大家趕緊送他到醫院，醫生說，他永遠都看不見了！原因是：隱形眼鏡是用塑膠製成的，而就在他生火的同時，過熱的溫度熔化了他的隱形眼鏡！」圖1：通訊軟體流傳擷圖圖2：社群媒體傳言擷圖圖3：部落格文章擷圖,背景 通訊 軟體 社群 媒體 流傳 在 烤肉 或 任何 有 可能 接觸 到 火源 的 地方 請 將 你 的 隱形 眼鏡 拿掉 .... 一個 21 歲 男生 戴著 隱形 眼鏡 去 參加 一個 烤肉 聚會 就 在 他 開始 以 木炭 生火 之 後 的 幾分鐘 內 他 突然 大叫 然 後 很 痛苦 的 跳來 跳去 ... 大家 趕緊 送 他 到 醫院 醫生 說 他 永遠 都 看 不 見 了 原因 是 隱形 眼鏡 是 用 塑 膠 製 成 的 而 就 在 他 生火 的 同時 過 熱 的 溫度 熔化 了 他 的 隱形 眼鏡 圖 1 通訊 軟體 流傳 擷圖 圖 2 社群 媒體 傳言 擷 圖 圖 3 部落 格 文章 擷 圖
0,背景香港反送中運動香港警察強勢鎮壓，一位香港少女於2019年8月11日右眼中彈受傷，引發香港民眾激憤，隔日上街頭示威，並癱瘓機場運作，香港示威者蒙上右眼以示抗議，「手蒙右眼」照成為香港反送中運動的象徵之一。網路近日傳出德國總理梅克爾（Angela Merkel）以手蒙右眼的圖片，並配上「不得了」文字，暗示梅克爾以行動公開支持香港反送中。圖1：網路流傳圖片擷圖,背景 香港 反送 中 運動 香港 警察 強勢 鎮壓 一位 香港 少女 於 2019 年 8 月 11 日 右眼 中彈 受傷 引發 香港 民眾 激憤 隔日 上街 頭 示威 並 癱瘓 機場 運作 香港 示威者 蒙 上 右眼 以示 抗議 手 蒙 右眼 照成 為 香港 反送 中 運動 的 象 徵 之一 網路 近日 傳出 德國 總理 梅克爾 Angela Merkel 以 手 蒙 右眼 的 圖片 並 配上 不得了 文字 暗示 梅克爾 以 行動 公開 支持 香港 反送 中 圖 1 網路 流傳 圖片 擷圖
0,背景社群平台、通訊軟體流傳「中正紀念堂迴廊琉璃將由藍色換成綠色」，並附上被圍籬包圍的施工照片，露出一部分的藍色琉璃瓦與綠色琉璃瓦，傳言指稱顏色更換。圖1：社群平台流傳中正紀念堂琉璃屋瓦要從藍色變為綠色。,背景 社群 平台 通訊 軟體 流傳 中正 紀念 堂 迴 廊 琉璃 將 由 藍色 換成 綠色 並 附上 被 圍籬 包圍 的 施工 照片 露出 一部分 的 藍色 琉璃瓦 與 綠色 琉璃瓦 傳言 指稱 顏色 更 換 圖 1 社群 平台 流傳 中正 紀念堂 琉璃 屋瓦 要 從 藍色 變為 綠色
0,背景通訊軟體流傳：「林靜芸簡介-1949年生於台中，是台灣第一位女性外科醫師，也是台灣整形界的先驅....」，再以她的口吻，分享她從小不吃肉的經歷，然後提出老年人夜尿和心肌梗塞的關係，「夜尿並非膀胱失常，而是心臟老化的問題」。圖1：通訊軟體傳言擷圖圖2：通訊軟體傳言擷圖,背景 通訊 軟體 流傳 林靜芸 簡介 1949 年 生 於 台中 是 台灣 第一位 女性 外科 醫師 也 是 台灣 整形 界 的 先驅 .... 再以 她 的 口吻 分享 她 從 小 不吃 肉 的 經歷 然 後 提出 老年人 夜 尿 和 心肌梗塞 的 關 係 夜 尿 並 非 膀胱 失常 而是 心臟 老化 的 問題 圖 1 通訊 軟體 傳言 擷 圖 圖 2 通訊 軟體 傳言 擷圖
0,背景內容農場報導，「美國多州爆發獨立運動！在他國煽風點火後，不料危機降臨自家門口」，內文指出「據俄衛星社8月27日報導，近日，阿拉斯加獨立黨舉行了大規模的示威遊行活動，要求脫離美國，實現阿拉斯加自治。隨後骨牌效應開始，德克薩斯州、加利福尼亞、北達科他州、南達科他州等州都紛紛展開獨立運動，要求自治...」。圖1：內容農場報導擷圖,背景 內容 農場 報導 美國 多州 爆發 獨立 運動 在 他國 煽風 點 火 後 不料 危機 降臨 自家 門口 內文 指出 據 俄衛星社 8 月 27 日 報導 近日 阿拉斯加 獨立 黨 舉行 了 大規模 的 示威 遊行 活動 要求 脫離 美國 實現 阿拉斯加 自治 隨 後 骨牌 效應 開始 德克 薩斯州 加利福尼 亞 北達科他州 南達科他州 等 州 都 紛紛 展開 獨立 運動 要求 自治 ... 圖 1 內容 農場 報導 擷圖
0,背景台灣外電和內容農場報導，「研究證實：寵物體味可防癌和預防心血管疾病」、「有特殊長壽成分，最好每天吸一次」、「寵物體味含化合物可防癌」等。報導引述自法國健康雜誌《TOP SANTÉ》文章，提及「英國埃克塞特大學的研究團隊發現，硫氫化合物能保護細胞中的粒腺體來預防疾病...研究人員研發出一種以硫化氫為原型的化合物AP39...由於寵物身上的體味含有硫氫化合物，所以主人可以聞一下『有益身體健康』...」。圖1：內容農場網站流傳訊息擷圖圖2：媒體報導擷圖圖3：媒體報導擷圖,背景 台灣 外電 和 內容 農場 報導 研究 證實 寵物 體味 可 防癌 和 預防 心血管 疾病 有 特殊 長壽 成分 最好 每天 吸 一次 寵物 體味含 化合物 可 防癌 等 報導 引述 自 法國 健康 雜 誌 TOP SANT 文章 提及 英國 埃克塞特 大學 的 研究 團隊 發現 硫氫 化合物 能 保護 細胞 中 的 粒腺 體來 預防 疾病 ... 研究 人員研 發出 一種 以 硫化 氫 為 原型 的 化合物 AP39 ... 由 於 寵物 身上 的 體味 含有 硫氫 化合物 所以 主人 可以 一下 有益 身體 健康 ... 圖 1 內容 農場 網站 流傳訊息 擷 圖 圖 2 媒體 報導 擷 圖 圖 3 媒體 報導 擷圖
0,背景近日通訊軟體近日流傳：「A型肝炎禍首竟然是青蔥？怪不得宜蘭人3成以上有肝病。...美國食物管理局 (FDA - U.S. Food and Drug Administration)  網站上所公佈的警告。關於青蔥，最好不要生吃。」此為舊謠言再起。圖1：社群網站傳言擷圖。,背景 近日 通訊 軟體 近日 流傳 A型 肝炎 禍首 竟然 是 青蔥 怪不得 宜蘭 人 3 成 以上 有 肝病 ... 美國 食物 管理局 FDA U . S . Food and Drug Administration 網 站上 所 公 佈 的 警告 關於青 蔥 最好 不要 生 吃 此為 舊 謠言 再起 圖 1 社群 網站 傳言 擷圖
0,背景南美洲亞馬遜森林大火延燒多日，社群網站流傳宣稱為「亞馬遜大火恐致物種滅絕危機」的照片，照片多是動物被救援或深陷火海的照片，呼籲民眾多關心亞馬遜大火事件，受到許多民眾分享。許多照片甚至來自名人轉傳。圖1：媒體報導擷圖圖2：社群網站流傳訊息擷圖圖3：社群網站流傳訊息擷圖,背景 南美洲 亞馬遜 森林 大火 延燒 多日 社群 網站 流傳 宣稱 為 亞馬遜 大火 恐致 物種 滅絕 危機 的 照片 照片 多 是 動物 被 救援 或 深陷 火海 的 照片 呼籲 民眾 多 關心 亞馬遜 大火 事件 受到 許多 民眾 分享 許多 照片 甚至 來 自 名人 轉傳 圖 1 媒體 報導 擷 圖 圖 2 社群 網站 流傳訊息 擷 圖 圖 3 社群 網站 流傳訊息 擷圖
0,背景南美洲亞馬遜森林大火延燒多日，社群網站流傳宣稱為「亞馬遜大火恐致物種滅絕危機」的照片，照片多是動物被救援或深陷火海的照片，呼籲民眾多關心亞馬遜大火事件，受到許多民眾分享。許多照片甚至來自名人轉傳。圖1：媒體報導擷圖圖2：社群網站流傳訊息擷圖圖3：社群網站流傳訊息擷圖,背景 南美洲 亞馬遜 森林 大火 延燒 多日 社群 網站 流傳 宣稱 為 亞馬遜 大火 恐致 物種 滅絕 危機 的 照片 照片 多 是 動物 被 救援 或 深陷 火海 的 照片 呼籲 民眾 多 關心 亞馬遜 大火 事件 受到 許多 民眾 分享 許多 照片 甚至 來 自 名人 轉傳 圖 1 媒體 報導 擷 圖 圖 2 社群 網站 流傳訊息 擷 圖 圖 3 社群 網站 流傳訊息 擷圖
0,背景多家媒體引述英國《LADbible》報導，指稱「一直有部分學者對所謂的「地平說」深信不疑，其中一位甚至還提出地球是「甜甜圈狀」的論點，讓人類相當震驚！而根據NASA所拍攝的照片，我們早就知道地球不是一個完美的圓形。」「因為光線不會彎曲，所以我們無法發現地球是甜甜圈狀」等。圖1：媒體報導擷圖,背景 多家 媒體 引述 英國 LADbible 報導 指稱 一直 有 部分 學者 對 所謂 的 地平 說 深信不疑 其中 一位 甚至 提出 地球 是 甜甜 圈狀 的 論點 讓 人類 相當 震驚 而 根據 NASA 所 拍攝 的 照片 我們 早就 知道 地球 不是 一個 完美 的 圓形 因為 光線 不 會 彎曲 所以 我們 無法 發現 地球 是 甜甜 圈狀 等 圖 1 媒體 報導 擷圖
0,背景近日通訊軟體又開始流傳：「近日來在民進黨主政的縣市政府人事單位，積極打電話給各退休人員，請他（她）去台銀把放在銀行18%定期存款全部領出來，改為另外定期存款。...請大家轉告大家，千萬不要去台銀提領18%定期存款，因為台銀是片面主動解約，未來打贏選戰、復審、行政訴訟、釋憲聲請後，我們將請台銀及民進黨政府連本帶利還給我們。」此為舊謠言再起。圖1： 通訊軟體擷圖,背景 近日 通訊 軟體 又 開始 流傳 近日 來 在 民進黨 主政 的 縣 市政府 人事 單位 積極 打電話 給 各 退休 人員 請 他 她 去 台 銀 把 放在 銀行 18 定期存款 全部 領 出來 改為 另外 定期存款 ... 請 大家 轉告 大家 千萬 不要 去 台 銀 提領 18 定期存款 因為 台 銀 是 片面 主動 解約 未來 打贏 選戰 復 審 行政 訴訟 釋憲聲 請 後 我們 將 請 台銀及民進黨 政府 連本 帶利 還 給 我們 此為 舊 謠言 再起 圖 1 通訊 軟體 擷圖
0,背景近來網傳「台北馬偕醫院傳來訊息，資深醫生(林清風)傳來，指出好多病人因吃生魚片，胃壁附著『海獸胃腺蟲』，甚至胃壁上滿滿都是無法夾出來，驅蟲藥也很難根治」，並且搭配病患眼中夾出寄生蟲的影片。這則訊息已是舊謠言，近期又再流傳。傳言提到的「海獸胃腺蟲」有錯字，應為「海獸胃線蟲」。圖1：社群媒體流傳訊息擷圖爭議點一、傳言中指出該訊息係由「台北馬偕醫院所傳」，是否屬實？馬偕紀念醫院在2017年6月20日已於官網指出，「有關近日有民眾接獲有關『勿吃生魚片、胃壁附著海獸胃線蟲』之Line訊息，本院在此慎重澄清並未發送該筆訊息，為不實消息之言論，為免以訛傳訛，傷害本院形象，特此公開聲明。請勿聽信網路謠言。」爭議點二、傳言提及「吃生魚片胃壁會有海獸胃腺蟲」，是否屬實？（一）中興大學食品暨應用生物科技學系教授謝昌衛指出：海獸胃線蟲是寄生在海洋生物的寄生蟲，是線蟲的一種，蟲卵會在海洋中孵化後，被海洋甲殼類生物攝食，受感染甲殼類再被魚類攝食後，在魚的體內成長成幼蟲，因此，魚類若被捕獲，廚師料理為生魚片時，若未清除，也可能會在生魚片當中出現。實際上，由於遠洋漁業所捕撈的漁獲，都會經過快速冷凍程序，只要經過足夠時間的冷凍處理，就可殺死蟲體，原則上遠洋漁獲並非是直接食用，漁獲透過冷凍加工手段，自然能去除線蟲，要吃到線蟲的機會並不大。處理生魚片時，生食及熟食所使用之容器、刀具、砧板應分開，勿混合使用，避免二次污染。調理者之手部、抹布、砧板和廚房器具於接觸生鮮海產前、後，均應使用清水徹底洗淨。不過，海獸胃線蟲的宿主並非人體，人類就算吃到受感染的魚類後，並非難根治的病症，在台灣目前只有一名確診，屬於少見案例。至於傳言提到「鮭魚含蟲量最高」是否如此？由於海獸胃線蟲的最終宿主是海洋哺乳類動物，主要生活在海洋，所以鹹水魚感染機率會比淡水魚高，鮭魚被歸類為淡水魚，不易被海獸胃線蟲寄生，目前尚未有研究指出，鮭魚是含蟲量較高的魚種。（二）臺北醫學大學醫學系分子寄生蟲暨熱帶疾病學科教授范家堃指出：人類若食入含有海獸胃線蟲第三期幼蟲的魚類或頭足類，幼蟲進入消化道後，較為常見的是胃型海獸胃線蟲症，食入後約四至六小時會發作，線蟲進入胃部，鑽入胃部黏膜造成黏膜機械性損傷，會發炎、紅腫、化膿，並引發噁心、嘔吐、胃食道逆流等症狀，而在臨床診斷又與胃潰瘍，急性胃炎症狀相似，因此常被誤診為慢性疾病或一般胃炎。台灣目前受海獸胃線蟲感染病例僅有一例，患者是一名69歲臺灣男性，在內視鏡檢查時，發現有1條線蟲寄生於病患胃部，同時蟲體頭部已鑽入胃壁，患者敘述曾於 3 天前在日式餐廳食用生魚片。取出之線蟲，經台大醫學院寄生蟲學科鑑定為海獸胃線蟲Anisakis simplex 第三期幼蟲。愛吃海水魚生魚片或握壽司的民眾會有較高機會感染，若是不食用，感染機會趨近零。目前也沒有證據顯示鮭魚的海獸胃線蟲感染含量會是最高。另外，海獸胃線蟲只感染海水魚，但淡水魚仍有其他腸道或肝臟吸蟲的寄生，生食淡水魚生魚片，也可能得到像橫川氏吸蟲、中華肝吸蟲、泰國肝吸蟲等感染。（三）衛生福利部食品藥物管理署於2016年3月9日於闢謠專區指出：海獸胃線蟲症是一種自癒性疾病，病灶大多可在2至3週後自行消失，少部分會持續數月或數年。如以內視鏡檢查發現蟲體或感染病灶，可用內視鏡將之移除，或以手術方式切除；目前臨床上並無經證實較有效之除蟲藥物，食用前充分加熱、煮熟食物是最好的預防方法。建議民眾盡量避免生食或食用未煮熟之海鮮產品；調理產品時手部要清，食材要新鮮，用水要衛生，以避免交叉污染。爭議點三、傳言搭配「眼睛長蟲」的照片，是否屬實？此傳言近期再次流傳時，搭配「眼睛長蟲」的影片或照片，讓讀者形成「吃生魚片，眼睛會長蟲」的印象。范家堃表示，影片中的蟲並非是海獸胃線蟲幼蟲，懷疑有可能是「裂頭幼絛蟲」，主要可能是人類喝到或吃到含中間宿主像是劍水蚤的飲水或食物，或者是局部貼敷生蛙肉而導致感染。影片內容與本傳言並無直接關聯，乃是組合消息來源所形成的變形謠言。結論一、馬偕醫院2017年已於官網澄清，本訊息為網路謠言。二、專家指出，海獸胃線蟲寄生在海洋生物體內，人類並非宿主，目前台灣僅有一例確診病例；此外，遠洋漁業捕撈漁獲，經由快速冷凍程序即可殺死蟲體，要吃到線蟲機會不大。三、訊息搭配之流傳影片中的蟲體，並非為海獸胃線蟲幼蟲，與本傳言並無關聯。因此，此傳言為「錯誤」訊息。參考資料馬偕醫院聲明衛生福利部食品藥物管理署〈網路流傳，吃生魚片導致胃壁爬滿寄海獸胃線蟲，請問這是真的嗎？ 〉台灣事實查核中心 -2018-,背景 近來 網傳 台北 馬 偕 醫院 傳來 訊息 資深 醫生 林清風 傳來 指出 好多 病人 因 吃生 魚片 胃壁 附著 海獸 胃腺 蟲 甚至 胃壁 上 滿滿 都 是 無 法 夾 出來 驅蟲藥 也 很 難 根治 並且 搭配 病患 眼中 夾出 寄生 蟲 的 影片 這 則 訊 息 已 是 舊 謠言 近期 又 再 流傳 傳言 提到 的 海獸 胃腺 蟲 有 錯字 應為 海獸 胃線蟲 圖 1 社群 媒體 流傳訊息 擷圖 爭議 點 一 言中 指出 該 訊 息 係 由 台北 馬偕醫 院所 是否 屬 實 馬偕紀 念 醫院 在 2017 年 6 月 20 日 已 於 官網 指出 有關 近日 有 民眾 接獲 有關 勿 吃生 魚片 胃壁 附著 海獸 胃線蟲 之 Line 訊息 本院 在 此 慎重 澄清 並未 發送 該 筆訊息 為 不實 消息 之言論 為 免以 訛 傳 訛 傷害 本院 形象 特此 公開 聲明 請 勿 聽信 網路 謠言 爭議 點 二 傳言 提及 吃生 魚片 胃壁 會 有 海獸 胃腺 蟲 是否 屬 實 一 中興大學 食品 暨 應用 生物科技 學系 教授 謝昌衛 指出 海獸 胃線 蟲 是 寄生 在 海洋生物 的 寄生 蟲 是 線蟲 的 一種 蟲 卵 會 在 海洋 中 孵化 後 被 海洋 甲殼 類 生物 攝食 受 感染 甲殼類 再 被 魚類 攝食 後 在 魚 的 體內 成長 成 幼蟲 因此 魚類 若 被捕 廚師 料理 為 生魚 片 時 若 未 清除 也 可能 會 在 生魚 片 當中 出現 實際 上 由 於遠洋 漁業 所 捕撈 的 漁獲 都 會 經過 快速 冷 凍 程序 只要 經過 足夠 時間 的 冷凍 處理 就 可殺 死蟲體 原則 上 遠洋 漁 獲並 非是 直接 食用 漁 獲透 過 冷 凍 加工 手段 自然 能 去除 線蟲 要 吃 到 線蟲 的 機會 並 不大 處理生 魚片 時 生食 及 熟食 所 使用 之 容器 刀具 砧板 應 分開 勿 混合 使用 避免 二次污染 調理 者 之 手部 抹布 砧板 和 廚房 器具 於 接觸 生鮮 海產 前 後 均 應 使用 清水 徹底 洗淨 不過 海獸 胃線蟲 的 宿主 並 非人 體 人類 就算 吃 到 受 感染 的 魚類 後 並非 難 根治 的 病症 在 台灣 目前 只有 一名 確診 屬 於少見 案例 至於 傳言 提到 鮭魚 含蟲量 最高 是否 如此 由 於海獸 胃線蟲 的 最終 宿主 是 海洋 哺乳 類動物 主要 生活 在 海洋 所以 鹹 水 魚 感染 機率 會 比 淡水 魚高 鮭魚 被 歸類 為 淡水 魚 不易 被 海獸 胃線蟲 寄生 目前 尚未 有 研究 指出 鮭魚 是 含蟲量 較高 的 魚種 二 臺 北 醫 學 大 學 醫 學 系 分子 寄生 蟲 暨 熱帶 疾病 學科 教授 范家 堃 指出 人類 若 食入 含有 海獸 胃線蟲 第三期 幼蟲 的 魚類 或 頭足類 幼蟲 進入 消化道 後 較 為 常見 的 是 胃型 海獸 胃線 蟲症 食入 後 約 四至 六 小 時會 發作 線蟲 進入 胃部 鑽入 胃部 黏膜 造成 黏膜 機械性 損傷 會發炎 紅腫 化膿 並 引 發 噁 心 嘔吐 胃 食道 逆流 等 症 狀 而 在 臨床 診斷 又 與 胃潰瘍 急性 胃 炎症 相似 因此 常 被 誤診 為 慢性 疾病 或 一般 胃炎 台灣 目前 受 海獸 胃線蟲 感染 病例 僅 有 一例 患者 是 一名 69 歲 臺 灣 男性 在 內視鏡 檢查 時 發現 有 1 條線蟲 寄生 於 病患 胃部 同時 蟲體 頭部 已 鑽入 胃壁 患者 敘述 曾 於 天前 在 日式 餐廳 食用 生魚 片 取出 之線 蟲 經 台大 醫學院 寄生 蟲學科 鑑定 為 海獸 胃線蟲 Anisakis simplex 第三期 幼蟲 愛 吃 海水 魚生 魚片 或 握 壽司 的 民眾 會 有 較 高 機會 感染 若是 不 食用 感染 機會 趨近 零 目前 也 沒有 證據 顯示 鮭魚 的 海獸 胃線蟲 感染 含量 會 是 最高 另外 海獸 胃線蟲 只 感染 海水 魚 但 淡水 魚 仍 有 其他 腸道 或 肝臟 吸蟲 的 寄生 生食 淡水 魚生 魚片 也 可能 得到 像 橫川 氏吸蟲 中華 肝吸蟲 泰國 肝吸蟲 等 感染 三 衛生 福利部 食品 藥物 管理 署 於 2016 年 3 月 9 日 於闢謠 專區 指出 海獸 胃線 蟲症 是 一種 自 癒 性疾病 病灶 大多 可 在 2 至 3 週 後 自行 消失 少部分 會 持續 數 月 或 數年 如以 內視鏡 檢查 發現 蟲體 或 感染 病灶 可用 內視鏡 將 之 移除 或以 手術 方式 切除 目前 床上 並 無經 證實 較 有效 之 除 蟲 藥物 食用 前 充分 加熱 煮熟 食物 是 最好 的 預防 方法 建議民眾 盡量 避免 生食 或 食用 未 煮熟 之海 鮮產品 調理 產品 時 手部 要 清 食材 要 新鮮 用水 要 衛生 以 避免 交叉 污染 爭議 點 三 傳言 搭配 眼睛 長蟲 的 照片 是否 屬 實 此 傳言 近期 再次 流傳 時 搭配 眼睛 長蟲 的 影片 或 照片 讓 讀者 形成 吃生 魚片 眼睛 會長蟲 的 印象 范家 堃 表示 影片 中 的 蟲 並 非 是 海獸 胃線蟲 幼蟲 懷疑 有 可能 是 裂頭 幼絛蟲 主要 可能 是 人類 喝到 或 吃 到 含 中間 宿主 像是 劍 水蚤 的 飲水 或 食物 或者 是 局部 貼 敷生 蛙肉 而 導致 感染 影片 內容 與 本 傳言 並 無 直接 關聯 乃是 組合 消息 來源 所 形成 的 變形 謠言 結論 一 馬 偕 醫院 2017 年 已 於 官網 澄清 本訊息 為 網路 謠言 二 專家 指出 海獸 胃線蟲 寄生 在 海洋生物 體內 人類 並 非 宿主 目前 台灣 僅 有 一例 確診 病例 此外 遠洋 漁業 捕撈 漁 獲 經由 快速 冷 凍 程序 即可 殺死 蟲體 要 吃 到 線蟲 機會 不大 三 訊息 搭配 之流 影片 中 的 蟲體 並非 為 海獸 胃線蟲 幼蟲 與 本 傳言 並 無關 聯 因此 此 傳言 為 錯誤 訊息 參考 資料 馬 偕 醫院 聲明 衛生 福利部 食品 藥物 管理 署 網路 流傳 吃生 魚片 導致 胃壁 爬 滿寄海 獸 胃 線 蟲 請 問 這 是 真的 台灣 事實 查核 中心 2018
